TRUCK_ID,HOUR,AVERAGE REVENUE PER HOUR,DATE
13,23,74.05456543,17/8/2022
17,8,3981.480713,17/8/2022
17,9,6584.598145,17/8/2022
17,10,4089.484131,17/8/2022
17,11,4675.964844,17/8/2022
17,12,7110.252441,17/8/2022
17,13,5360.117188,17/8/2022
17,14,1838.726074,17/8/2022
17,15,2011.082886,17/8/2022
17,16,3012.116211,17/8/2022
17,17,6085.446289,17/8/2022
17,18,7896.38916,17/8/2022
17,19,8655.974609,17/8/2022
17,20,7353.905762,17/8/2022
17,21,6340.957031,17/8/2022
17,22,1363.056274,17/8/2022
17,23,797.1920166,17/8/2022
21,8,1645.320679,17/8/2022
21,9,2637.270996,17/8/2022
21,10,1535.083496,17/8/2022
21,11,1708.570068,17/8/2022
21,12,2679.125977,17/8/2022
21,13,1966.117798,17/8/2022
21,14,691.7674561,17/8/2022
21,15,711.355896,17/8/2022
21,16,1029.822876,17/8/2022
21,17,2412.354736,17/8/2022
21,18,2978.342285,17/8/2022
21,19,3200.226807,17/8/2022
21,20,3107.877686,17/8/2022
21,21,2342.168213,17/8/2022
21,22,377.349884,17/8/2022
21,23,219.0214844,17/8/2022
28,8,2580.971924,17/8/2022
28,9,4556.541504,17/8/2022
28,10,2622.055176,17/8/2022
28,11,2888.604248,17/8/2022
28,12,4536.733398,17/8/2022
28,13,3347.251221,17/8/2022
28,14,1213.83728,17/8/2022
28,15,1254.7854,17/8/2022
28,16,1892.031494,17/8/2022
28,17,4163.645996,17/8/2022
28,18,5206.213867,17/8/2022
28,19,5627.5625,17/8/2022
28,20,5416.937012,17/8/2022
28,21,4393.092773,17/8/2022
28,22,858.2955322,17/8/2022
28,23,449.2053833,17/8/2022
34,8,3081.527832,17/8/2022
34,9,4808.753906,17/8/2022
34,10,2845.543457,17/8/2022
34,11,3233.797363,17/8/2022
34,12,4948.422363,17/8/2022
34,13,3782.928955,17/8/2022
34,14,1385.436279,17/8/2022
34,15,1452.213257,17/8/2022
34,16,2157.451416,17/8/2022
34,17,4288.899414,17/8/2022
34,18,5581.623047,17/8/2022
34,19,6104.149414,17/8/2022
34,20,5871.391602,17/8/2022
34,21,4824.819336,17/8/2022
34,22,870.1774902,17/8/2022
34,23,516.5802002,17/8/2022
43,8,5489.658691,17/8/2022
43,9,8262.098633,17/8/2022
43,10,4951.513672,17/8/2022
43,11,5501.414551,17/8/2022
43,12,8326.552734,17/8/2022
43,13,6524.747559,17/8/2022
43,14,2347.253418,17/8/2022
43,15,2464.625977,17/8/2022
43,16,3649.077393,17/8/2022
43,17,6968.699707,17/8/2022
43,18,9536.43457,17/8/2022
43,19,10160.75,17/8/2022
43,20,9807.175781,17/8/2022
43,21,8186.933105,17/8/2022
43,22,1604.658936,17/8/2022
43,23,984.5359497,17/8/2022
46,8,3027.057861,17/8/2022
46,9,5614.409668,17/8/2022
46,10,2839.812012,17/8/2022
46,11,3154.729736,17/8/2022
46,12,5969.620605,17/8/2022
46,13,4488.723633,17/8/2022
46,14,1817.859009,17/8/2022
46,15,1784.880737,17/8/2022
46,16,2498.887695,17/8/2022
46,17,5143.783691,17/8/2022
46,18,6714.918457,17/8/2022
46,19,7437.380859,17/8/2022
46,20,7035.542969,17/8/2022
46,21,5902.67041,17/8/2022
46,22,1156.572998,17/8/2022
46,23,564.9453735,17/8/2022
47,8,7857.76123,17/8/2022
47,9,10336.16309,17/8/2022
47,10,6769.186035,17/8/2022
47,11,7484.842773,17/8/2022
47,12,10898.19629,17/8/2022
47,13,9040.475586,17/8/2022
47,14,3378.265625,17/8/2022
47,15,3557.362305,17/8/2022
47,16,5244.721191,17/8/2022
47,17,10132.14648,17/8/2022
47,18,11560.0459,17/8/2022
47,19,12179.69922,17/8/2022
47,20,11782.00195,17/8/2022
47,21,10655.43359,17/8/2022
47,22,2475.127686,17/8/2022
47,23,1665.580688,17/8/2022
1,8,746.5648193,18/8/2022
1,9,1254.938843,18/8/2022
1,10,679.7402954,18/8/2022
1,11,816.5675659,18/8/2022
1,12,1273.328003,18/8/2022
1,13,927.0471191,18/8/2022
1,14,303.5252686,18/8/2022
1,15,167.4380035,18/8/2022
1,16,352.7329712,18/8/2022
1,17,924.4244385,18/8/2022
1,18,1127.276489,18/8/2022
1,19,1349.665894,18/8/2022
1,20,1182.37915,18/8/2022
1,21,1034.677856,18/8/2022
1,22,165.2048492,18/8/2022
1,23,-243.2601318,18/8/2022
2,8,1099.646484,18/8/2022
2,9,1740.629761,18/8/2022
2,10,1017.661072,18/8/2022
2,11,1207.900391,18/8/2022
2,12,1819.871826,18/8/2022
2,13,1380.093872,18/8/2022
2,14,432.4657898,18/8/2022
2,15,350.7955627,18/8/2022
2,16,638.7247314,18/8/2022
2,17,1437.06897,18/8/2022
2,18,1815.454468,18/8/2022
2,19,2021.89563,18/8/2022
2,20,1901.444336,18/8/2022
2,21,1636.048706,18/8/2022
2,22,246.8611755,18/8/2022
2,23,6.991337299,18/8/2022
13,8,771.3914795,18/8/2022
13,9,1319.705566,18/8/2022
13,10,732.7892456,18/8/2022
13,11,880.9287109,18/8/2022
13,12,1392.844971,18/8/2022
13,13,1014.928345,18/8/2022
13,14,267.3182678,18/8/2022
13,15,315.6715393,18/8/2022
13,16,522.9365845,18/8/2022
13,17,1209.191162,18/8/2022
13,18,1448.803467,18/8/2022
13,19,1659.654907,18/8/2022
13,20,1502.853271,18/8/2022
13,21,1348.718018,18/8/2022
13,22,198.757019,18/8/2022
13,23,-57.76834488,18/8/2022
17,8,3174.850342,18/8/2022
17,9,5214.416504,18/8/2022
17,10,3141.599121,18/8/2022
17,11,3401.041504,18/8/2022
17,12,5886.895996,18/8/2022
17,13,3986.344971,18/8/2022
17,14,1590.956909,18/8/2022
17,15,1651.529053,18/8/2022
17,16,2543.496826,18/8/2022
17,17,5361.356445,18/8/2022
17,18,7078.957031,18/8/2022
17,19,7830.01123,18/8/2022
17,20,7383.058105,18/8/2022
17,21,6130.450684,18/8/2022
17,22,913.8865967,18/8/2022
17,23,268.7438049,18/8/2022
21,8,1272.23877,18/8/2022
21,9,2191.724121,18/8/2022
21,10,1120.953857,18/8/2022
21,11,1466.342896,18/8/2022
21,12,2389.557129,18/8/2022
21,13,1663.406982,18/8/2022
21,14,487.1315918,18/8/2022
21,15,479.8060608,18/8/2022
21,16,810.9329224,18/8/2022
21,17,1945.992798,18/8/2022
21,18,2573.748779,18/8/2022
21,19,2789.478271,18/8/2022
21,20,2637.643066,18/8/2022
21,21,2079.736084,18/8/2022
21,22,190.4136353,18/8/2022
21,23,59.60003281,18/8/2022
28,8,2434.199463,18/8/2022
28,9,3808.781494,18/8/2022
28,10,2181.354248,18/8/2022
28,11,2502.01709,18/8/2022
28,12,4461.206055,18/8/2022
28,13,3209.061768,18/8/2022
28,14,1008.459839,18/8/2022
28,15,1088.181763,18/8/2022
28,16,1775.757202,18/8/2022
28,17,3718.856201,18/8/2022
28,18,4947.338867,18/8/2022
28,19,5191.932129,18/8/2022
28,20,4842.556152,18/8/2022
28,21,4035.107422,18/8/2022
28,22,546.927124,18/8/2022
28,23,255.0670471,18/8/2022
34,8,2771.829102,18/8/2022
34,9,4529.257813,18/8/2022
34,10,2587.443604,18/8/2022
34,11,2893.187256,18/8/2022
34,12,4591.64209,18/8/2022
34,13,3424.012695,18/8/2022
34,14,1158.779419,18/8/2022
34,15,1193.773193,18/8/2022
34,16,1821.322266,18/8/2022
34,17,3906.106934,18/8/2022
34,18,5073.61377,18/8/2022
34,19,5728.62207,18/8/2022
34,20,5237.101563,18/8/2022
34,21,4330.8125,18/8/2022
34,22,630.8983154,18/8/2022
34,23,325.4739685,18/8/2022
43,8,5244.041504,18/8/2022
43,9,7998.865723,18/8/2022
43,10,4644.062988,18/8/2022
43,11,5236.742188,18/8/2022
43,12,8432.025391,18/8/2022
43,13,6517.23291,18/8/2022
43,14,2089.791504,18/8/2022
43,15,2259.269531,18/8/2022
43,16,3416.639404,18/8/2022
43,17,6989.96875,18/8/2022
43,18,8931.676758,18/8/2022
43,19,9410.333984,18/8/2022
43,20,8645.77832,18/8/2022
43,21,7664.119629,18/8/2022
43,22,1207.92688,18/8/2022
43,23,802.6829834,18/8/2022
46,8,3286.273682,18/8/2022
46,9,5272.623535,18/8/2022
46,10,2821.109131,18/8/2022
46,11,3224.553467,18/8/2022
46,12,4975.300293,18/8/2022
46,13,3839.733154,18/8/2022
46,14,1432.445679,18/8/2022
46,15,1410.612427,18/8/2022
46,16,2039.311523,18/8/2022
46,17,4617.423828,18/8/2022
46,18,5224.456543,18/8/2022
46,19,5737.659668,18/8/2022
46,20,5461.311035,18/8/2022
46,21,4626.800293,18/8/2022
46,22,693.465271,18/8/2022
46,23,332.5117798,18/8/2022
47,8,7173.724609,18/8/2022
47,9,10063.38086,18/8/2022
47,10,4863.810547,18/8/2022
47,11,7290.84668,18/8/2022
47,12,10272.12109,18/8/2022
47,13,8678.709961,18/8/2022
47,14,2885.780273,18/8/2022
47,15,3147.874268,18/8/2022
47,16,4624.897949,18/8/2022
47,17,8450.537109,18/8/2022
47,18,9416.53418,18/8/2022
47,19,10952.39355,18/8/2022
47,20,10996.95996,18/8/2022
47,21,9955.56543,18/8/2022
47,22,1503.42688,18/8/2022
47,23,1228.075439,18/8/2022
1,8,908.453064,19/8/2022
1,9,1366.717285,19/8/2022
1,10,816.3745117,19/8/2022
1,11,885.3919678,19/8/2022
1,12,1388.12915,19/8/2022
1,13,1042.336426,19/8/2022
1,14,402.1003418,19/8/2022
1,15,256.6625366,19/8/2022
1,16,449.6213074,19/8/2022
1,17,1061.806519,19/8/2022
1,18,1250.835693,19/8/2022
1,19,1493.511475,19/8/2022
1,20,1396.796265,19/8/2022
1,21,1195.123779,19/8/2022
1,22,237.3650665,19/8/2022
1,23,-170.6161652,19/8/2022
2,8,1282.362671,19/8/2022
2,9,1879.952026,19/8/2022
2,10,1167.848633,19/8/2022
2,11,1307.445679,19/8/2022
2,12,2023.075928,19/8/2022
2,13,1500.037598,19/8/2022
2,14,533.2528687,19/8/2022
2,15,453.2116699,19/8/2022
2,16,762.1558838,19/8/2022
2,17,1608.150146,19/8/2022
2,18,1978.477783,19/8/2022
2,19,2179.704834,19/8/2022
2,20,2104.625732,19/8/2022
2,21,1827.287598,19/8/2022
2,22,314.3190002,19/8/2022
2,23,82.12871552,19/8/2022
13,8,979.7615967,19/8/2022
13,9,1468.669312,19/8/2022
13,10,884.3776245,19/8/2022
13,11,960.855835,19/8/2022
13,12,1514.632935,19/8/2022
13,13,1120.930176,19/8/2022
13,14,369.6754761,19/8/2022
13,15,400.294342,19/8/2022
13,16,644.7704468,19/8/2022
13,17,1374.301758,19/8/2022
13,18,1596.097168,19/8/2022
13,19,1797.982422,19/8/2022
13,20,1710.740845,19/8/2022
13,21,1544.516846,19/8/2022
13,22,293.8357239,19/8/2022
13,23,23.16032219,19/8/2022
17,8,4294.132813,19/8/2022
17,9,6439.930664,19/8/2022
17,10,3820.876709,19/8/2022
17,11,4311.821777,19/8/2022
17,12,6654.410645,19/8/2022
17,13,5166.612305,19/8/2022
17,14,1885.408203,19/8/2022
17,15,1828.820313,19/8/2022
17,16,2869.102295,19/8/2022
17,17,5547.931152,19/8/2022
17,18,7102.76416,19/8/2022
17,19,8214.151367,19/8/2022
17,20,7987.319336,19/8/2022
17,21,6576.472168,19/8/2022
17,22,1216.735352,19/8/2022
17,23,559.1248779,19/8/2022
21,8,1475.424927,19/8/2022
21,9,2400.183105,19/8/2022
21,10,1372.466553,19/8/2022
21,11,1500.741455,19/8/2022
21,12,2452.224121,19/8/2022
21,13,1827.779785,19/8/2022
21,14,607.5112305,19/8/2022
21,15,602.9863281,19/8/2022
21,16,970.1829834,19/8/2022
21,17,2076.151855,19/8/2022
21,18,2722.829102,19/8/2022
21,19,2948.091553,19/8/2022
21,20,2874.623047,19/8/2022
21,21,2369.198975,19/8/2022
21,22,325.6446533,19/8/2022
21,23,149.8366852,19/8/2022
28,8,2831.592041,19/8/2022
28,9,4466.527832,19/8/2022
28,10,2566.561279,19/8/2022
28,11,2846.793213,19/8/2022
28,12,4675.09082,19/8/2022
28,13,3368.198486,19/8/2022
28,14,1161.164307,19/8/2022
28,15,1155.425659,19/8/2022
28,16,1991.478394,19/8/2022
28,17,4091.253906,19/8/2022
28,18,5172.768066,19/8/2022
28,19,5362.213379,19/8/2022
28,20,5344.188477,19/8/2022
28,21,4687.120605,19/8/2022
28,22,798.5452271,19/8/2022
28,23,395.1117859,19/8/2022
34,8,3052.63501,19/8/2022
34,9,4748.449707,19/8/2022
34,10,2828.054199,19/8/2022
34,11,3108.422119,19/8/2022
34,12,4912.051758,19/8/2022
34,13,3700.540039,19/8/2022
34,14,1377.328247,19/8/2022
34,15,1347.043457,19/8/2022
34,16,2063.317383,19/8/2022
34,17,4265.484863,19/8/2022
34,18,5300.67041,19/8/2022
34,19,5859.289551,19/8/2022
34,20,5734.746582,19/8/2022
34,21,4729.691895,19/8/2022
34,22,789.2575073,19/8/2022
34,23,459.9573669,19/8/2022
43,8,5582.193848,19/8/2022
43,9,8306.918945,19/8/2022
43,10,5084.446289,19/8/2022
43,11,5546.308105,19/8/2022
43,12,8791.81543,19/8/2022
43,13,6524.712891,19/8/2022
43,14,2300.60791,19/8/2022
43,15,2540.029785,19/8/2022
43,16,3839.003906,19/8/2022
43,17,7474.630859,19/8/2022
43,18,8751.239258,19/8/2022
43,19,9173.602539,19/8/2022
43,20,9083.054688,19/8/2022
43,21,8129.520996,19/8/2022
43,22,1566.036987,19/8/2022
43,23,987.7076416,19/8/2022
46,8,3630.203613,19/8/2022
46,9,5530.115234,19/8/2022
46,10,3336.390137,19/8/2022
46,11,3676.692383,19/8/2022
46,12,5862.670898,19/8/2022
46,13,3944.109131,19/8/2022
46,14,1662.268311,19/8/2022
46,15,1606.613647,19/8/2022
46,16,2274.791504,19/8/2022
46,17,4361.868652,19/8/2022
46,18,5532.378418,19/8/2022
46,19,6947.924805,19/8/2022
46,20,6779.205078,19/8/2022
46,21,5716.704102,19/8/2022
46,22,1000.150574,19/8/2022
46,23,505.9956055,19/8/2022
47,8,7451.894531,19/8/2022
47,9,10508.57324,19/8/2022
47,10,7076.937012,19/8/2022
47,11,7694.571289,19/8/2022
47,12,10792.65039,19/8/2022
47,13,9087.787109,19/8/2022
47,14,3235.079346,19/8/2022
47,15,3077.721924,19/8/2022
47,16,4855.145508,19/8/2022
47,17,9985.648438,19/8/2022
47,18,11253.69531,19/8/2022
47,19,11827.41406,19/8/2022
47,20,11588.46289,19/8/2022
47,21,10503.99512,19/8/2022
47,22,2481.131348,19/8/2022
47,23,1610.550903,19/8/2022
1,8,875.4558716,20/8/2022
1,9,1317.970703,20/8/2022
1,10,737.1627197,20/8/2022
1,11,857.8425293,20/8/2022
1,12,1291.671021,20/8/2022
1,13,970.0213623,20/8/2022
1,14,391.8215332,20/8/2022
1,15,256.0510559,20/8/2022
1,16,434.4377441,20/8/2022
1,17,1005.559082,20/8/2022
1,18,1252.390137,20/8/2022
1,19,1469.624023,20/8/2022
1,20,1364.217041,20/8/2022
1,21,1088.088379,20/8/2022
1,22,185.7084045,20/8/2022
1,23,-222.4069061,20/8/2022
2,8,1238.808105,20/8/2022
2,9,1828.759155,20/8/2022
2,10,1071.086426,20/8/2022
2,11,1265.677368,20/8/2022
2,12,1910.542725,20/8/2022
2,13,1424.437866,20/8/2022
2,14,527.6126099,20/8/2022
2,15,436.6548462,20/8/2022
2,16,728.531189,20/8/2022
2,17,1539.537598,20/8/2022
2,18,1965.792969,20/8/2022
2,19,2164.959961,20/8/2022
2,20,2070.811279,20/8/2022
2,21,1722.267944,20/8/2022
2,22,279.7249451,20/8/2022
2,23,28.67261696,20/8/2022
13,8,878.8580322,20/8/2022
13,9,1393.297852,20/8/2022
13,10,778.369751,20/8/2022
13,11,915.6755981,20/8/2022
13,12,1410.400757,20/8/2022
13,13,1053.624512,20/8/2022
13,14,355.7912292,20/8/2022
13,15,345.8929138,20/8/2022
13,16,583.3087158,20/8/2022
13,17,1291.615723,20/8/2022
13,18,1601.25415,20/8/2022
13,19,1800.89978,20/8/2022
13,20,1674.955078,20/8/2022
13,21,1401.807739,20/8/2022
13,22,224.0842133,20/8/2022
13,23,-55.2858429,20/8/2022
17,8,4106.417969,20/8/2022
17,9,6477.625977,20/8/2022
17,10,3204.571777,20/8/2022
17,11,4046.996826,20/8/2022
17,12,6619.130859,20/8/2022
17,13,4858.099121,20/8/2022
17,14,1731.276001,20/8/2022
17,15,1874.822632,20/8/2022
17,16,2833.69458,20/8/2022
17,17,5718.379395,20/8/2022
17,18,6932.884766,20/8/2022
17,19,8132.71582,20/8/2022
17,20,7751.474609,20/8/2022
17,21,6004.182129,20/8/2022
17,22,941.1976929,20/8/2022
17,23,352.0306091,20/8/2022
21,8,1389.234985,20/8/2022
21,9,2293.882813,20/8/2022
21,10,1249.942139,20/8/2022
21,11,1420.814819,20/8/2022
21,12,2292.720459,20/8/2022
21,13,1675.996948,20/8/2022
21,14,557.5194702,20/8/2022
21,15,574.6273193,20/8/2022
21,16,940.0632935,20/8/2022
21,17,1988.58667,20/8/2022
21,18,2706.187988,20/8/2022
21,19,2939.669434,20/8/2022
21,20,2828.924316,20/8/2022
21,21,2220.569336,20/8/2022
21,22,314.8444519,20/8/2022
21,23,91.67806244,20/8/2022
28,8,2651.914795,20/8/2022
28,9,4488.935547,20/8/2022
28,10,2501.182861,20/8/2022
28,11,2878.638184,20/8/2022
28,12,4508.811523,20/8/2022
28,13,3196.792236,20/8/2022
28,14,1080.021729,20/8/2022
28,15,1210.393799,20/8/2022
28,16,1814.159912,20/8/2022
28,17,3730.849365,20/8/2022
28,18,5060.814941,20/8/2022
28,19,5269.505371,20/8/2022
28,20,5116.805176,20/8/2022
28,21,4172.624023,20/8/2022
28,22,626.5239868,20/8/2022
28,23,235.4378967,20/8/2022
34,8,2923.294922,20/8/2022
34,9,4905.928711,20/8/2022
34,10,2770.394531,20/8/2022
34,11,3214.619873,20/8/2022
34,12,5139.091797,20/8/2022
34,13,3787.187744,20/8/2022
34,14,1321.525513,20/8/2022
34,15,1368.453613,20/8/2022
34,16,2105.070068,20/8/2022
34,17,4371.259766,20/8/2022
34,18,5640.441895,20/8/2022
34,19,5846.038574,20/8/2022
34,20,5962.114746,20/8/2022
34,21,4595.400391,20/8/2022
34,22,690.4916382,20/8/2022
34,23,348.9770813,20/8/2022
43,8,5599.844238,20/8/2022
43,9,8005.202637,20/8/2022
43,10,4800.50293,20/8/2022
43,11,5181.70459,20/8/2022
43,12,8386.509766,20/8/2022
43,13,6184.583984,20/8/2022
43,14,2153.508301,20/8/2022
43,15,2568.996094,20/8/2022
43,16,3780.405029,20/8/2022
43,17,7889.611816,20/8/2022
43,18,9110.975586,20/8/2022
43,19,9973.5625,20/8/2022
43,20,9453.905273,20/8/2022
43,21,7676.668457,20/8/2022
43,22,1443.356689,20/8/2022
43,23,830.1182861,20/8/2022
46,8,3451.59668,20/8/2022
46,9,5287.550781,20/8/2022
46,10,2811.180176,20/8/2022
46,11,3553.599365,20/8/2022
46,12,4825.135742,20/8/2022
46,13,3710.344727,20/8/2022
46,14,1574.011963,20/8/2022
46,15,1305.747559,20/8/2022
46,16,2008.929321,20/8/2022
46,17,4062.836182,20/8/2022
46,18,5398.124023,20/8/2022
46,19,5733.341797,20/8/2022
46,20,6616.079102,20/8/2022
46,21,5275.820801,20/8/2022
46,22,889.5598755,20/8/2022
46,23,418.6767273,20/8/2022
47,8,6341.184082,20/8/2022
47,9,10330.35742,20/8/2022
47,10,6667.543945,20/8/2022
47,11,7538.395996,20/8/2022
47,12,10395.68555,20/8/2022
47,13,8778.924805,20/8/2022
47,14,3126.716309,20/8/2022
47,15,3414.677002,20/8/2022
47,16,4987.02002,20/8/2022
47,17,9836.672852,20/8/2022
47,18,11293.17383,20/8/2022
47,19,11851.07715,20/8/2022
47,20,11449.75391,20/8/2022
47,21,10195.10352,20/8/2022
47,22,2248.083984,20/8/2022
47,23,1452.479248,20/8/2022
1,8,883.5414429,21/8/2022
1,9,1289.825928,21/8/2022
1,10,703.40448,21/8/2022
1,11,790.22052,21/8/2022
1,12,1338.582031,21/8/2022
1,13,1024.943237,21/8/2022
1,14,392.686615,21/8/2022
1,15,248.1039581,21/8/2022
1,16,439.2686768,21/8/2022
1,17,1029.061401,21/8/2022
1,18,1291.040771,21/8/2022
1,19,1324.916504,21/8/2022
1,20,1199.060547,21/8/2022
1,21,1035.863159,21/8/2022
1,22,81.7360611,21/8/2022
1,23,-169.4025879,21/8/2022
2,8,1254.448364,21/8/2022
2,9,1794.380981,21/8/2022
2,10,1070.824463,21/8/2022
2,11,1181.275269,21/8/2022
2,12,1975.755371,21/8/2022
2,13,1478.276978,21/8/2022
2,14,514.2973633,21/8/2022
2,15,407.0677795,21/8/2022
2,16,729.847229,21/8/2022
2,17,1604.171387,21/8/2022
2,18,2019.142944,21/8/2022
2,19,2179.448975,21/8/2022
2,20,2067.197021,21/8/2022
2,21,1805.003784,21/8/2022
2,22,359.5436707,21/8/2022
2,23,101.5036697,21/8/2022
13,8,908.4066772,21/8/2022
13,9,1449.938232,21/8/2022
13,10,811.4293213,21/8/2022
13,11,850.7880249,21/8/2022
13,12,1454.717896,21/8/2022
13,13,1093.247192,21/8/2022
13,14,344.3984985,21/8/2022
13,15,331.0995178,21/8/2022
13,16,578.925415,21/8/2022
13,17,1280.067505,21/8/2022
13,18,1589.151001,21/8/2022
13,19,1783.889038,21/8/2022
13,20,1633.720947,21/8/2022
13,21,1458.075684,21/8/2022
13,22,207.3481903,21/8/2022
13,23,11.09310913,21/8/2022
17,8,4178.3125,21/8/2022
17,9,6608.435547,21/8/2022
17,10,3741.705322,21/8/2022
17,11,4237.664551,21/8/2022
17,12,6703.754883,21/8/2022
17,13,5479.731445,21/8/2022
17,14,1808.551147,21/8/2022
17,15,1870.086914,21/8/2022
17,16,3281.112549,21/8/2022
17,17,6513.230957,21/8/2022
17,18,7496.121582,21/8/2022
17,19,8199.498047,21/8/2022
17,20,7774.65332,21/8/2022
17,21,6385.959961,21/8/2022
17,22,1110.288574,21/8/2022
17,23,502.9015503,21/8/2022
21,8,1478.71936,21/8/2022
21,9,2402.903076,21/8/2022
21,10,1298.266724,21/8/2022
21,11,1499.635742,21/8/2022
21,12,2545.534424,21/8/2022
21,13,1804.182739,21/8/2022
21,14,565.1344604,21/8/2022
21,15,637.9067993,21/8/2022
21,16,1017.739807,21/8/2022
21,17,1990.733887,21/8/2022
21,18,2642.158936,21/8/2022
21,19,3196.026367,21/8/2022
21,20,2886.428955,21/8/2022
21,21,2422.851318,21/8/2022
21,22,287.3308105,21/8/2022
21,23,154.863739,21/8/2022
28,8,2697.215576,21/8/2022
28,9,4438.605469,21/8/2022
28,10,2435.724365,21/8/2022
28,11,2980.901123,21/8/2022
28,12,4521.814941,21/8/2022
28,13,3678.584717,21/8/2022
28,14,1082.880005,21/8/2022
28,15,1297.905884,21/8/2022
28,16,2147.086182,21/8/2022
28,17,4397.376953,21/8/2022
28,18,5146.791992,21/8/2022
28,19,5546.898438,21/8/2022
28,20,5314.280273,21/8/2022
28,21,4439.921875,21/8/2022
28,22,660.7553101,21/8/2022
28,23,365.6851501,21/8/2022
34,8,2952.326172,21/8/2022
34,9,4731.637207,21/8/2022
34,10,2723.97998,21/8/2022
34,11,2936.220459,21/8/2022
34,12,4788.110352,21/8/2022
34,13,3660.528809,21/8/2022
34,14,1324.270264,21/8/2022
34,15,1310.448242,21/8/2022
34,16,2019.57251,21/8/2022
34,17,4097.711426,21/8/2022
34,18,5321.336426,21/8/2022
34,19,5768.299316,21/8/2022
34,20,5463.842773,21/8/2022
34,21,4570.040527,21/8/2022
34,22,754.1574707,21/8/2022
34,23,471.2939758,21/8/2022
43,8,5454.154297,21/8/2022
43,9,8159.311523,21/8/2022
43,10,4759.186035,21/8/2022
43,11,5114.135254,21/8/2022
43,12,8474.615234,21/8/2022
43,13,6810.208496,21/8/2022
43,14,2115.595703,21/8/2022
43,15,2918.044434,21/8/2022
43,16,4518.811523,21/8/2022
43,17,7763.059082,21/8/2022
43,18,9263.044922,21/8/2022
43,19,10189.60352,21/8/2022
43,20,9908.098633,21/8/2022
43,21,7915.404297,21/8/2022
43,22,1409.010864,21/8/2022
43,23,973.8390503,21/8/2022
46,8,3615.574219,21/8/2022
46,9,4998.948242,21/8/2022
46,10,2954.148682,21/8/2022
46,11,3690.231689,21/8/2022
46,12,5663.40332,21/8/2022
46,13,4332.821777,21/8/2022
46,14,1655.99585,21/8/2022
46,15,1432.027222,21/8/2022
46,16,2140.033203,21/8/2022
46,17,4924.934082,21/8/2022
46,18,6378.280762,21/8/2022
46,19,6878.79248,21/8/2022
46,20,6502.650879,21/8/2022
46,21,6042.818848,21/8/2022
46,22,987.9051514,21/8/2022
46,23,534.7578125,21/8/2022
47,8,7630.3125,21/8/2022
47,9,10517.53711,21/8/2022
47,10,6059.733887,21/8/2022
47,11,6461.558105,21/8/2022
47,12,9782.939453,21/8/2022
47,13,7957.924805,21/8/2022
47,14,3198.095215,21/8/2022
47,15,3987.207275,21/8/2022
47,16,5606.002441,21/8/2022
47,17,10260.7998,21/8/2022
47,18,11633.41504,21/8/2022
47,19,12272.57715,21/8/2022
47,20,11384.375,21/8/2022
47,21,10425.44531,21/8/2022
47,22,2053.808594,21/8/2022
47,23,1602.323608,21/8/2022
1,8,902.8685913,22/8/2022
1,9,1367.416504,22/8/2022
1,10,831.3209839,22/8/2022
1,11,940.2180786,22/8/2022
1,12,1383.445435,22/8/2022
1,13,1058.608765,22/8/2022
1,14,419.3956604,22/8/2022
1,15,205.8459778,22/8/2022
1,16,413.2976379,22/8/2022
1,17,1073.369385,22/8/2022
1,18,1361.169189,22/8/2022
1,19,1571.854614,22/8/2022
1,20,1289.373657,22/8/2022
1,21,1133.676392,22/8/2022
1,22,256.0519409,22/8/2022
1,23,-118.2032394,22/8/2022
2,8,1219.764404,22/8/2022
2,9,1885.534912,22/8/2022
2,10,1162.849976,22/8/2022
2,11,1350.123413,22/8/2022
2,12,2004.597412,22/8/2022
2,13,1498.109497,22/8/2022
2,14,583.1350098,22/8/2022
2,15,531.1842041,22/8/2022
2,16,811.3807983,22/8/2022
2,17,1702.506226,22/8/2022
2,18,2136.800293,22/8/2022
2,19,2311.727539,22/8/2022
2,20,2172.439209,22/8/2022
2,21,1913.031494,22/8/2022
2,22,336.3399353,22/8/2022
2,23,159.3075256,22/8/2022
13,8,902.3659058,22/8/2022
13,9,1471.023438,22/8/2022
13,10,853.3515625,22/8/2022
13,11,987.1473389,22/8/2022
13,12,1496.602661,22/8/2022
13,13,1200.744385,22/8/2022
13,14,378.9279175,22/8/2022
13,15,418.0018921,22/8/2022
13,16,656.1380005,22/8/2022
13,17,1359.534668,22/8/2022
13,18,1695.209229,22/8/2022
13,19,1882.348633,22/8/2022
13,20,1715.043945,22/8/2022
13,21,1552.497192,22/8/2022
13,22,231.9966125,22/8/2022
13,23,56.54037476,22/8/2022
17,8,4152.170898,22/8/2022
17,9,6669.913574,22/8/2022
17,10,3869.159668,22/8/2022
17,11,4369.88916,22/8/2022
17,12,6715.664551,22/8/2022
17,13,5454.11377,22/8/2022
17,14,2024.693115,22/8/2022
17,15,2019.704102,22/8/2022
17,16,3047.828613,22/8/2022
17,17,6263.476074,22/8/2022
17,18,7794.226074,22/8/2022
17,19,9040.249023,22/8/2022
17,20,7886.440918,22/8/2022
17,21,6557.257324,22/8/2022
17,22,1088.178101,22/8/2022
17,23,606.3065186,22/8/2022
21,8,1464.129639,22/8/2022
21,9,2405.856445,22/8/2022
21,10,1326.19751,22/8/2022
21,11,1611.471191,22/8/2022
21,12,2630.452393,22/8/2022
